Canal,Formato,Tienda,Marca,Genero,Tipo,Precio_Lista,Cantidad_Inventario,Cantidad_Ventas,Despacho
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,479900.0,11.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,544900.0,6.0,0.0,3.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,589900.0,16.0,2.0,25.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,649900.0,2.0,0.0,16.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,719900.0,3.0,0.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,779900.0,2.0,0.0,15.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,899900.0,7.0,0.0,5.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,949900.0,17.0,2.0,27.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,994900.0,12.0,1.0,38.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,999900.0,13.0,0.0,18.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,1069900.0,6.0,4.0,13.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,MATERIAL PUBLICITARIO,1.0,2.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,649900.0,12.0,3.0,82.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,719900.0,8.0,1.0,7.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,899900.0,17.0,2.0,18.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,949900.0,42.0,16.0,197.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,979900.0,8.0,0.0,16.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,999900.0,10.0,5.0,34.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,FEMENINO,GORRO,209990.0,2.0,2.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,MASCULINO,GORRO,139990.0,1.0,0.0,1.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,169990.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,172990.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,179990.0,3.0,0.0,7.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,189990.0,2.0,2.0,6.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,209990.0,5.0,0.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NEW ERA,UNISEX,GORRO,219990.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,479950.0,5.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,549950.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,554950.0,5.0,2.0,9.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,599950.0,2.0,0.0,5.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,619950.0,1.0,0.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,679950.0,4.0,1.0,7.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,724950.0,1.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,744950.0,6.0,0.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,844950.0,7.0,2.0,18.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,864950.0,3.0,1.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,924950.0,3.0,0.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,969950.0,7.0,0.0,10.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,FEMENINO,TENIS,989950.0,11.0,0.0,13.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,459950.0,2.0,1.0,5.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,479950.0,12.0,1.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,599950.0,2.0,1.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,599958.0,6.0,0.0,9.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,659950.0,10.0,3.0,15.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,679950.0,35.0,4.0,54.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,694950.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,724950.0,6.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,754950.0,5.0,3.0,9.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,964950.0,5.0,1.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,969950.0,13.0,3.0,48.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,MASCULINO,TENIS,979950.0,7.0,2.0,27.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,NIKE,NIÑA,TENIS,569950.0,3.0,0.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,125900.0,11.0,1.0,10.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,149900.0,14.0,7.0,18.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,172900.0,6.0,3.0,8.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,175900.0,17.0,8.0,15.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,195900.0,2.0,1.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,GORRO,199900.0,2.0,1.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,341900.0,1.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,569900.0,1.0,1.0,1.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,595900.0,3.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,599900.0,3.0,2.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,629900.0,3.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,699900.0,7.0,0.0,3.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,755900.0,3.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,OAKLEY,MASCULINO,TENIS,759900.0,6.0,0.0,5.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,FEMENINO,TENIS,799990.0,3.0,0.0,1.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,FEMENINO,TENIS,899990.0,8.0,2.0,11.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,FEMENINO,TENIS,949990.0,19.0,13.0,45.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,FEMENINO,TENIS,999990.0,11.0,2.0,44.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,MASCULINO,TENIS,849990.0,9.0,4.0,22.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,MASCULINO,TENIS,899990.0,30.0,6.0,71.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,ON,MASCULINO,TENIS,949990.0,23.0,7.0,123.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,PILATOS,MASCULINO,MATERIAL PUBLICITARIO,25000.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,PILATOS,MASCULINO,MATERIAL PUBLICITARIO,40000.0,2.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,PILATOS,NO APLICA,TARJETA REGALO,100000.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,PILATOS,UNISEX,PROTECCION,24900.0,1.0,2.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,REMANENCE,UNISEX,MATERIAL PUBLICITARIO,1.0,1.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SALOMON,UNISEX,TENIS,899900.0,39.0,6.0,181.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SALOMON,UNISEX,TENIS,999900.0,29.0,6.0,190.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,BOLSO,189900.0,1.0,0.0,1.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,199900.0,10.0,0.0,10.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,219900.0,11.0,0.0,20.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,229900.0,27.0,0.0,51.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,249900.0,11.0,1.0,16.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,269900.0,6.0,0.0,18.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,279900.0,54.0,5.0,73.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,CAMISETA,299900.0,6.0,2.0,14.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,GORRO,159900.0,9.0,0.0,12.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,GORRO,169900.0,9.0,0.0,10.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,GORRO,179900.0,3.0,1.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,GORRO,189900.0,10.0,0.0,6.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,GORRO,199900.0,4.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,MORRAL,219900.0,2.0,1.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,MORRAL,299900.0,2.0,0.0,0.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,MORRAL,339900.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,SUPERDRY,MASCULINO,MORRAL,449900.0,2.0,2.0,17.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,VEJA,FEMENINO,TENIS,800000.0,13.0,1.0,11.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,VEJA,FEMENINO,TENIS,900000.0,6.0,2.0,11.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,VEJA,MASCULINO,TENIS,800000.0,7.0,1.0,4.0
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,VEJA,MASCULINO,TENIS,900000.0,21.0,5.0,19.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AHLI,UNISEX,FRAGANCIA,500000.0,24.0,41.0,61.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,129900.0,6.0,2.0,6.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,139900.0,3.0,5.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,145900.0,1.0,1.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,149900.0,3.0,1.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,155900.0,5.0,4.0,8.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,165900.0,2.0,0.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,169900.0,1.0,2.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,250000.0,2.0,1.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,280000.0,3.0,1.0,10.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,285000.0,4.0,0.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,295000.0,4.0,1.0,10.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,320000.0,8.0,0.0,10.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,370000.0,2.0,0.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,GORRO,250000.0,1.0,1.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,GORRO,260000.0,6.0,3.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,GORRO,280000.0,2.0,2.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,JEAN,420000.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,JEAN,450000.0,4.0,3.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BERMUDA,280000.0,4.0,2.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BERMUDA,360000.0,4.0,2.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BERMUDA,370000.0,4.0,2.0,9.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BERMUDA,380000.0,6.0,3.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BOLSO,220000.0,1.0,0.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BOLSO,850000.0,1.0,0.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BUZO,320000.0,4.0,2.0,9.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BUZO,420000.0,8.0,1.0,12.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,BUZO,530000.0,5.0,0.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISA,200000.0,4.0,2.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,300000.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,320000.0,20.0,2.0,30.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,340000.0,9.0,2.0,16.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,350000.0,5.0,2.0,17.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,360000.0,32.0,6.0,37.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CAMISETA,395000.0,3.0,1.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CHAQUETA,600000.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CHAQUETA,650000.0,3.0,0.0,6.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,GORRO,220000.0,1.0,0.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,GORRO,240000.0,2.0,1.0,11.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,GORRO,260000.0,1.0,1.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,JEAN,420000.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,JEAN,450000.0,3.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,PANTALON,520000.0,3.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,PANTALON,540000.0,4.0,0.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,PANTALON,550000.0,3.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,PANTALON,785000.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,SUDADERA,370000.0,2.0,1.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,SUDADERA,480000.0,2.0,2.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,UNISEX,GORRO,240000.0,1.0,1.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,UNISEX,GORRO,260000.0,2.0,2.0,11.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,UNISEX,GORRO,280000.0,1.0,3.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,BLACKOUD,UNISEX,FRAGANCIA,350000.0,4.0,3.0,12.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,FEMENINO,CAMISETA,280000.0,3.0,1.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,FEMENINO,CAMISETA,300000.0,2.0,3.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,FEMENINO,CHAQUETA,500000.0,8.0,1.0,8.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BERMUDA,400000.0,2.0,3.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BERMUDA,430000.0,2.0,1.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BUZO,470000.0,2.0,1.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BUZO,580000.0,4.0,2.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,BUZO,650000.0,4.0,4.0,6.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,CAMISETA,320000.0,6.0,2.0,8.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,CAMISETA,370000.0,9.0,3.0,35.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,CAMISETA,380000.0,3.0,1.0,9.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,CAMISETA,390000.0,9.0,5.0,65.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,CAMISETA,410000.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,GORRO,290000.0,2.0,4.0,12.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,GORRO,300000.0,1.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,MASCULINO,SUDADERA,500000.0,7.0,1.0,8.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,UNISEX,GORRO,300000.0,3.0,2.0,12.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,UNISEX,MORRAL,850000.0,1.0,1.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DEVIER,UNISEX,FRAGANCIA,500000.0,3.0,4.0,13.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,999900.0,13.0,2.0,15.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1199900.0,6.0,0.0,0.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1599900.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1699900.0,6.0,0.0,6.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,849900.0,4.0,1.0,9.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,1099900.0,12.0,4.0,15.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,1199900.0,6.0,0.0,12.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,1299900.0,3.0,0.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,899900.0,4.0,0.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,999900.0,3.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,1099900.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,1149900.0,4.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,1199900.0,4.0,0.0,6.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,1399900.0,2.0,0.0,3.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,BUZO,1499900.0,4.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,CAMISETA,349900.0,8.0,1.0,48.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,CAMISETA,399900.0,31.0,5.0,29.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,CAMISETA,449900.0,12.0,3.0,19.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,8.0,0.0,13.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,CAMISETA,549900.0,7.0,3.0,5.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,329900.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,335900.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,389900.0,1.0,2.0,1.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,409900.0,2.0,2.0,4.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,449990.0,2.0,0.0,2.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,JEAN,799900.0,6.0,2.0,15.0
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,JEAN,849900.0,17.0,2.0,29.0
