Canal,Formato,Tienda,Marca,Genero,Tipo,Cantidad_Inventario,Cantidad_Ventas,Precio_Lista_Mediana,n_skus_inventario,n_skus_con_ventas,n_registros_inv,flag_confiable,flag_tiene_ventas
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,AP CROWN,MASCULINO,CAMISETA,25.0,8.0,350000.0,25,8,25,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,CAMISETA,36.0,81.0,340000.0,31,61,31,True,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,AP CROWN,MASCULINO,CAMISETA,35.0,9.0,340000.0,35,9,35,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,CAMISETA,75.0,27.0,350000.0,75,27,75,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,AP CROWN,MASCULINO,CAMISETA,36.0,10.0,330000.0,36,10,36,True,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,AP CROWN,MASCULINO,CAMISETA,1.0,0.0,260000.0,1,0,1,False,False
Pilatos,Mixta,PILATOS MAYORCA SABANETA,AP CROWN,MASCULINO,CAMISETA,29.0,5.0,340000.0,29,4,29,True,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,AP CROWN,MASCULINO,CAMISETA,29.0,5.0,350000.0,29,5,29,True,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,AP CROWN,MASCULINO,CAMISETA,39.0,19.0,350000.0,39,19,39,True,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,AP CROWN,MASCULINO,CAMISETA,32.0,12.0,345000.0,32,12,32,True,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,AP CROWN,MASCULINO,CAMISETA,34.0,5.0,345000.0,34,5,34,True,True
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,AP CROWN,MASCULINO,CAMISETA,28.0,4.0,350000.0,28,4,28,True,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,AP CROWN,MASCULINO,CAMISETA,39.0,3.0,350000.0,39,3,39,True,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,AP CROWN,MASCULINO,CAMISETA,38.0,6.0,340000.0,38,6,38,True,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,AP CROWN,MASCULINO,CAMISETA,89.0,15.0,350000.0,86,14,86,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,CHAQUETA,6.0,0.0,625000.0,6,0,6,False,False
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,AP CROWN,MASCULINO,CHAQUETA,5.0,1.0,600000.0,5,1,5,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,CHAQUETA,5.0,1.0,600000.0,5,1,5,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,AP CROWN,MASCULINO,CHAQUETA,3.0,0.0,650000.0,3,0,3,False,False
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,CHAQUETA,4.0,2.0,625000.0,4,2,4,False,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,AP CROWN,MASCULINO,CHAQUETA,5.0,1.0,650000.0,5,1,5,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,AP CROWN,MASCULINO,CHAQUETA,6.0,0.0,625000.0,6,0,6,False,False
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,AP CROWN,MASCULINO,CHAQUETA,3.0,0.0,600000.0,3,0,3,False,False
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,AP CROWN,MASCULINO,CHAQUETA,6.0,0.0,625000.0,6,0,6,False,False
Pilatos,Franquicia,PILATOS ACCESORIOS CALLE 6 POPAYAN,AP CROWN,MASCULINO,GORRO,10.0,1.0,220000.0,8,1,8,False,True
Pilatos,Franquicia,PILATOS ACCESORIOS MALL PLAZA MANIZALES,AP CROWN,MASCULINO,GORRO,4.0,9.0,210000.0,3,5,3,False,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,AP CROWN,MASCULINO,GORRO,2.0,2.0,220000.0,1,2,1,False,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,AP CROWN,MASCULINO,GORRO,6.0,9.0,215000.0,4,7,4,False,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,AP CROWN,MASCULINO,GORRO,3.0,5.0,225000.0,2,5,2,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,GORRO,4.0,10.0,240000.0,4,8,4,False,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,AP CROWN,MASCULINO,GORRO,5.0,3.0,225000.0,4,3,4,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,GORRO,2.0,13.0,250000.0,2,9,2,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,GORRO,1.0,2.0,260000.0,1,2,1,False,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,AP CROWN,MASCULINO,GORRO,1.0,2.0,240000.0,1,1,1,False,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,AP CROWN,MASCULINO,GORRO,5.0,6.0,225000.0,5,6,5,False,True
Pilatos,Franquicia,PILATOS SAN SILVESTRE BARRANCABERMEJA,AP CROWN,MASCULINO,GORRO,1.0,1.0,220000.0,1,1,1,False,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,AP CROWN,MASCULINO,GORRO,3.0,2.0,220000.0,3,2,3,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,JEAN,7.0,1.0,420000.0,7,1,7,False,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,AP CROWN,MASCULINO,JEAN,7.0,0.0,420000.0,7,0,7,False,False
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,JEAN,4.0,3.0,420000.0,4,3,4,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,AP CROWN,MASCULINO,JEAN,8.0,0.0,435000.0,8,0,8,False,False
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,JEAN,5.0,4.0,420000.0,5,4,5,False,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,AP CROWN,MASCULINO,JEAN,7.0,1.0,420000.0,7,1,7,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,AP CROWN,MASCULINO,JEAN,6.0,2.0,420000.0,6,2,6,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,AP CROWN,MASCULINO,JEAN,7.0,1.0,420000.0,7,1,7,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,AP CROWN,MASCULINO,JEAN,8.0,1.0,435000.0,8,1,8,False,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,AP CROWN,MASCULINO,JEAN,7.0,1.0,420000.0,7,1,7,False,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,AP CROWN,MASCULINO,JEAN,8.0,0.0,435000.0,8,0,8,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,AP CROWN,MASCULINO,MORRAL,3.0,0.0,900000.0,2,0,2,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,PANTALON,13.0,2.0,540000.0,13,2,13,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,PANTALON,4.0,9.0,652500.0,4,9,4,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,PANTALON,9.0,5.0,520000.0,9,5,9,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,AP CROWN,MASCULINO,PANTALON,5.0,0.0,520000.0,5,0,5,False,False
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,AP CROWN,MASCULINO,PANTALON,12.0,4.0,530000.0,12,4,12,True,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,AP CROWN,MASCULINO,POLO,3.0,0.0,390000.0,3,0,3,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,MASCULINO,SUDADERA,4.0,5.0,425000.0,4,4,4,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,AP CROWN,MASCULINO,SUDADERA,4.0,6.0,460000.0,4,4,4,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,MASCULINO,SUDADERA,7.0,1.0,350000.0,7,1,7,False,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,AP CROWN,UNISEX,FRAGANCIA,3.0,1.0,700000.0,2,1,2,False,True
Pilatos,Franquicia,PILATOS ACCESORIOS CALLE 6 POPAYAN,AP CROWN,UNISEX,GORRO,17.0,9.0,260000.0,15,8,15,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS MALL PLAZA MANIZALES,AP CROWN,UNISEX,GORRO,3.0,14.0,260000.0,3,12,3,False,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,AP CROWN,UNISEX,GORRO,23.0,3.0,260000.0,18,2,18,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,AP CROWN,UNISEX,GORRO,6.0,17.0,260000.0,6,11,6,False,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,AP CROWN,UNISEX,GORRO,1.0,11.0,260000.0,1,10,1,False,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,AP CROWN,UNISEX,GORRO,5.0,14.0,260000.0,5,11,5,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,AP CROWN,UNISEX,GORRO,4.0,18.0,260000.0,4,15,4,False,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,AP CROWN,UNISEX,GORRO,2.0,8.0,260000.0,2,8,2,False,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,AP CROWN,UNISEX,GORRO,8.0,2.0,260000.0,8,2,8,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,AP CROWN,UNISEX,GORRO,2.0,8.0,250000.0,2,8,2,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,AP CROWN,UNISEX,GORRO,10.0,11.0,260000.0,10,9,10,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,AP CROWN,UNISEX,GORRO,1.0,0.0,260000.0,1,0,1,False,False
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,AP CROWN,UNISEX,GORRO,7.0,2.0,260000.0,7,2,7,False,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,AP CROWN,UNISEX,GORRO,11.0,10.0,260000.0,11,9,11,True,True
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,AP CROWN,UNISEX,GORRO,4.0,3.0,260000.0,4,3,4,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,AP CROWN,UNISEX,GORRO,2.0,7.0,260000.0,2,7,2,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,AP CROWN,UNISEX,GORRO,5.0,4.0,260000.0,5,4,5,False,True
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,AP CROWN,UNISEX,GORRO,8.0,1.0,260000.0,8,1,8,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,AP CROWN,UNISEX,GORRO,8.0,2.0,260000.0,8,2,8,False,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,AP CROWN,UNISEX,GORRO,4.0,4.0,260000.0,4,4,4,False,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,AP CROWN,UNISEX,GORRO,13.0,10.0,260000.0,11,9,11,True,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,AP CROWN,UNISEX,MATERIAL PUBLICITARIO,1.0,0.0,1.0,1,0,1,False,False
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,BLACKOUD,UNISEX,FRAGANCIA,1.0,13.0,350000.0,1,4,1,False,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,BLACKOUD,UNISEX,FRAGANCIA,3.0,12.0,350000.0,3,5,3,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,BLACKOUD,UNISEX,FRAGANCIA,4.0,9.0,350000.0,3,5,3,False,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,BLACKOUD,UNISEX,FRAGANCIA,10.0,6.0,350000.0,6,2,6,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,BLACKOUD,UNISEX,FRAGANCIA,7.0,0.0,350000.0,6,0,6,False,False
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,BLACKOUD,UNISEX,FRAGANCIA,1.0,4.0,350000.0,1,3,1,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,BLACKOUD,UNISEX,FRAGANCIA,2.0,17.0,350000.0,2,4,2,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,BLACKOUD,UNISEX,FRAGANCIA,1.0,6.0,350000.0,1,4,1,False,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,BLACKOUD,UNISEX,FRAGANCIA,7.0,17.0,350000.0,4,4,4,False,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,BLACKOUD,UNISEX,MATERIAL PUBLICITARIO,1.0,0.0,1.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS MULTICENTRO IBAGUE,CELIO,MASCULINO,BERMUDA,1.0,0.0,89990.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,CELIO,MASCULINO,CAMISA,2.0,0.0,99900.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS MULTICENTRO IBAGUE,CELIO,MASCULINO,CAMISETA,3.0,0.0,44990.0,3,0,3,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,CELIO,MASCULINO,CORREA,1.0,0.0,109900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,CELIO,MASCULINO,MEDIAS,5.0,0.0,34900.0,3,0,3,False,False
Pilatos,Linea,MOVIL EVENTO 2,CELIO,MASCULINO,PANTALON,28.0,8.0,129900.0,21,7,21,True,True
Pilatos,Linea,MOVIL EVENTO 1,CHAMPIONS,FEMENINO,BERMUDA,5.0,6.0,259900.0,4,4,4,False,True
Pilatos,Linea,MOVIL EVENTO 2,CHAMPIONS,FEMENINO,BERMUDA,4.0,0.0,259900.0,3,0,3,False,False
Pilatos,Linea,MOVIL EVENTO 2,CHAMPIONS,FEMENINO,CAMISETA,3.0,0.0,339900.0,3,0,3,False,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,CLEMONT,FEMENINO,BERMUDA,10.0,8.0,320000.0,6,7,6,False,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,CLEMONT,FEMENINO,BERMUDA,3.0,0.0,230000.0,2,0,2,False,False
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,CLEMONT,FEMENINO,BERMUDA,5.0,0.0,350000.0,4,0,4,False,False
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,CLEMONT,FEMENINO,BERMUDA,8.0,1.0,320000.0,4,1,4,False,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,CLEMONT,FEMENINO,BERMUDA,3.0,1.0,230000.0,2,1,2,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,CLEMONT,FEMENINO,BUZO,3.0,9.0,390000.0,3,8,3,False,True
Pilatos,Mixta,PILATOS UNICO PASTO,CLEMONT,FEMENINO,BUZO,2.0,2.0,420000.0,2,2,2,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,CLEMONT,FEMENINO,BUZO,2.0,4.0,570000.0,2,4,2,False,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,CLEMONT,FEMENINO,BUZO,1.0,1.0,350000.0,1,1,1,False,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,CLEMONT,FEMENINO,CAMISA,6.0,1.0,330000.0,3,1,3,False,True
Pilatos,Linea,MOVIL EVENTO 2,CLEMONT,FEMENINO,CAMISETA,1.0,1.0,310000.0,1,1,1,False,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,CLEMONT,FEMENINO,CAMISETA,12.0,7.0,280000.0,12,7,12,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,CLEMONT,FEMENINO,CAMISETA,3.0,5.0,290000.0,3,5,3,False,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,CLEMONT,FEMENINO,CAMISETA,5.0,1.0,280000.0,5,1,5,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,FEMENINO,CAMISETA,5.0,13.0,280000.0,5,12,5,False,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,CLEMONT,FEMENINO,CAMISETA,7.0,1.0,290000.0,7,1,7,False,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,CLEMONT,FEMENINO,CAMISETA,9.0,14.0,290000.0,9,14,9,False,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,CLEMONT,FEMENINO,CAMISETA,11.0,16.0,280000.0,11,15,11,True,True
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,CLEMONT,FEMENINO,CAMISETA,7.0,19.0,290000.0,7,18,7,False,True
Pilatos,Linea,PILATOS BUENAVISTA SANTA MARTA,CLEMONT,FEMENINO,CAMISETA,5.0,14.0,290000.0,5,14,5,False,True
Pilatos,Franquicia,PILATOS CACIQUE BUCARAMANGA,CLEMONT,FEMENINO,CAMISETA,7.0,13.0,290000.0,7,12,7,False,True
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,CLEMONT,FEMENINO,CAMISETA,2.0,36.0,315000.0,2,30,2,False,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,CLEMONT,FEMENINO,CAMISETA,14.0,12.0,290000.0,13,11,13,True,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,CLEMONT,FEMENINO,CAMISETA,14.0,26.0,280000.0,14,25,14,True,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,CLEMONT,FEMENINO,CAMISETA,11.0,6.0,290000.0,11,6,11,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,CLEMONT,FEMENINO,CAMISETA,52.0,43.0,250000.0,42,37,42,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,CLEMONT,FEMENINO,CAMISETA,6.0,3.0,350000.0,6,3,6,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,CLEMONT,FEMENINO,CAMISETA,3.0,2.0,280000.0,3,2,3,False,True
Pilatos,Franquicia,PILATOS FUSAGASUGA,CLEMONT,FEMENINO,CAMISETA,1.0,8.0,280000.0,1,8,1,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,CLEMONT,FEMENINO,CAMISETA,34.0,10.0,290000.0,32,9,32,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,CLEMONT,FEMENINO,CAMISETA,14.0,5.0,300000.0,14,5,14,True,True
Pilatos,Franquicia,PILATOS IPIALES,CLEMONT,FEMENINO,CAMISETA,10.0,9.0,300000.0,10,9,10,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,CLEMONT,FEMENINO,CAMISETA,5.0,18.0,290000.0,5,13,5,False,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,CLEMONT,FEMENINO,CAMISETA,10.0,9.0,290000.0,10,9,10,True,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,CLEMONT,FEMENINO,CAMISETA,8.0,5.0,380000.0,7,5,7,False,True
Pilatos,Franquicia,PILATOS LLANOGRANDE PALMIRA,CLEMONT,FEMENINO,CAMISETA,5.0,35.0,280000.0,5,32,5,False,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,CLEMONT,FEMENINO,CAMISETA,9.0,6.0,290000.0,9,6,9,False,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,CLEMONT,FEMENINO,CAMISETA,16.0,8.0,290000.0,11,7,11,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,CLEMONT,FEMENINO,CAMISETA,4.0,0.0,350000.0,4,0,4,False,False
Pilatos,Linea,PILATOS MEGAMALL BUCARAMANGA,CLEMONT,FEMENINO,CAMISETA,7.0,4.0,280000.0,7,4,7,False,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,CLEMONT,FEMENINO,CAMISETA,7.0,6.0,290000.0,7,6,7,False,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,CLEMONT,FEMENINO,CAMISETA,8.0,4.0,310000.0,8,4,8,False,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,CLEMONT,FEMENINO,CAMISETA,2.0,0.0,200000.0,2,0,2,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,CLEMONT,FEMENINO,CAMISETA,4.0,0.0,300000.0,4,0,4,False,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,CLEMONT,FEMENINO,CAMISETA,8.0,6.0,300000.0,8,6,8,False,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,CLEMONT,FEMENINO,CAMISETA,6.0,13.0,280000.0,6,12,6,False,True
Pilatos,Linea,PILATOS PRIMAVERA URBANA VILLAVICENCIO,CLEMONT,FEMENINO,CAMISETA,9.0,2.0,290000.0,9,2,9,False,True
Pilatos,Franquicia,PILATOS QUIBDO,CLEMONT,FEMENINO,CAMISETA,4.0,8.0,365000.0,4,8,4,False,True
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,CLEMONT,FEMENINO,CAMISETA,6.0,1.0,315000.0,6,1,6,False,True
Pilatos,Franquicia,PILATOS SAN SILVESTRE BARRANCABERMEJA,CLEMONT,FEMENINO,CAMISETA,4.0,4.0,315000.0,4,3,4,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,CLEMONT,FEMENINO,CAMISETA,8.0,8.0,275000.0,8,7,8,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,CLEMONT,FEMENINO,CAMISETA,12.0,28.0,280000.0,12,25,12,True,True
Pilatos,Linea,PILATOS UNICENTRO CALI,CLEMONT,FEMENINO,CAMISETA,5.0,6.0,280000.0,5,6,5,False,True
Pilatos,Mixta,PILATOS UNICENTRO MEDELLIN,CLEMONT,FEMENINO,CAMISETA,1.0,5.0,200000.0,1,5,1,False,True
Pilatos,Outlet,PILATOS UNICENTRO PEREIRA,CLEMONT,FEMENINO,CAMISETA,7.0,0.0,300000.0,7,0,7,False,False
Pilatos,Franquicia,PILATOS UNICENTRO TUNJA,CLEMONT,FEMENINO,CAMISETA,2.0,1.0,350000.0,2,1,2,False,True
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,CLEMONT,FEMENINO,CAMISETA,7.0,3.0,290000.0,7,3,7,False,True
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,CLEMONT,FEMENINO,CAMISETA,5.0,17.0,280000.0,5,16,5,False,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,CLEMONT,FEMENINO,CAMISETA,1.0,8.0,280000.0,1,8,1,False,True
Pilatos,Linea,PILATOS UNICO CALI 2,CLEMONT,FEMENINO,CAMISETA,4.0,7.0,330000.0,4,7,4,False,True
Pilatos,Mixta,PILATOS UNICO PASTO,CLEMONT,FEMENINO,CAMISETA,1.0,11.0,320000.0,1,10,1,False,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,CLEMONT,FEMENINO,CAMISETA,14.0,5.0,340000.0,14,5,14,True,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,CLEMONT,FEMENINO,CAMISETA,8.0,14.0,320000.0,8,13,8,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,CLEMONT,FEMENINO,CAMISETA,14.0,18.0,280000.0,14,17,14,True,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,CLEMONT,FEMENINO,CAMISETA,16.0,13.0,350000.0,16,10,16,True,True
Pilatos,Franquicia,PILATOS VIVA TUNJA,CLEMONT,FEMENINO,CAMISETA,4.0,4.0,280000.0,4,4,4,False,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,CLEMONT,FEMENINO,CAMISETA,10.0,2.0,290000.0,10,2,10,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,CLEMONT,FEMENINO,CHAQUETA,8.0,1.0,500000.0,8,1,8,False,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,CLEMONT,FEMENINO,CHAQUETA,8.0,0.0,500000.0,8,0,8,False,False
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,CLEMONT,FEMENINO,CHAQUETA,7.0,3.0,500000.0,7,3,7,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,CLEMONT,FEMENINO,CHAQUETA,9.0,2.0,500000.0,8,2,8,False,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,CLEMONT,FEMENINO,CHAQUETA,4.0,1.0,500000.0,4,1,4,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,CLEMONT,FEMENINO,CHAQUETA,8.0,1.0,500000.0,8,1,8,False,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,CLEMONT,FEMENINO,CHAQUETA,7.0,3.0,500000.0,7,3,7,False,True
Pilatos,Franquicia,PILATOS IPIALES,CLEMONT,FEMENINO,CHAQUETA,5.0,2.0,500000.0,5,2,5,False,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,CLEMONT,FEMENINO,CHAQUETA,7.0,4.0,500000.0,7,2,7,False,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,CLEMONT,FEMENINO,CHAQUETA,5.0,5.0,500000.0,5,5,5,False,True
Pilatos,Linea,PILATOS NQS MALL PLAZA BOGOTA,CLEMONT,FEMENINO,CHAQUETA,4.0,4.0,500000.0,4,3,4,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,CLEMONT,FEMENINO,CHAQUETA,8.0,0.0,500000.0,8,0,8,False,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,CLEMONT,FEMENINO,CHAQUETA,8.0,0.0,500000.0,8,0,8,False,False
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,CLEMONT,FEMENINO,CHAQUETA,7.0,3.0,500000.0,7,3,7,False,True
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,CLEMONT,FEMENINO,CHAQUETA,7.0,3.0,500000.0,7,3,7,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,CLEMONT,FEMENINO,CHAQUETA,7.0,2.0,500000.0,7,2,7,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,CLEMONT,FEMENINO,CHAQUETA,8.0,3.0,500000.0,8,3,8,False,True
