CodigoAlmacen,nombrealmacen,Marca,Genero,Tipo,f126_precio,Despacho
PL121,PILATOS TITAN PLAZA BOGOTA,CLEMONT,FEMENINO,CAMISETA,350000.0,4.0
PL113,PILATOS EL TESORO MEDELLIN,GOORIN BROS,MASCULINO,GORRO,299900.0,18.0
PL13P,PILATOS NQS MALL PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,1099900.0,10.0
PF193,PILATOS UNICENTRO TUNJA,DIESEL ADULTO,MASCULINO,TENIS,1299900.0,1.0
ML410,DIESEL UNICENTRO CALI,DIESEL ADULTO,FEMENINO,CAMISETA,599900.0,20.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,SUPERDRY,MASCULINO,CHAQUETA,799900.0,30.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,MONASTERY,UNISEX,MORRAL,810000.0,3.0
ML607,SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,ROPA INTERIOR,219900.0,4.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,NIKE,MASCULINO,TENIS,1154950.0,4.0
PL131,PILATOS GRAN PLAZA IPIALES,MONASTERY,MASCULINO,CAMISETA,480000.0,15.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,BOLSO,899900.0,1.0
PL113,PILATOS EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,379900.0,2.0
PO317,PILATOS UNICENTRO PEREIRA,CLEMONT,MASCULINO,BUZO,650000.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,419900.0,72.0
PL110,PILATOS JARDIN PLAZA CALI,REPLAY,MASCULINO,CHAQUETA,1349900.0,5.0
PF183,PILATOS IPIALES,PILATOS,UNISEX,MATERIAL PUBLICITARIO,70000.0,2.0
ML407,DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,2199900.0,3.0
ML414,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,409900.0,8.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,FEMENINO,VESTIDO,3299900.0,1.0
PL111,PILATOS UNICENTRO CALI,DIESEL ADULTO,FEMENINO,TENIS,1099900.0,15.0
ML211,NEW BALANCE MAYORCA SABANETA,NEW BALANCE,MASCULINO,TENIS,959900.0,4.0
PF727,PILATOS FUNDADORES MANIZALES,AP CROWN,UNISEX,GORRO,260000.0,10.0
PF188,PILATOS CACIQUE BUCARAMANGA,DIESEL ADULTO,MASCULINO,TENIS,1249900.0,1.0
CDEDM,CENTRO DE DISTRIBUCION EDM,ADIDAS,FEMENINO,BERMUDA,379950.0,2.0
PL113,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,299900.0,8.0
PL153,PILATOS PLAZA FABRICATO BELLO,CLEMONT,UNISEX,GORRO,300000.0,4.0
ML412,DIESEL SANDIEGO MEDELLIN,DIESEL ADULTO,MASCULINO,CHAQUETA,4599900.0,3.0
PF190,PILATOS QUIBDO,DIESEL ADULTO,FEMENINO,TENIS,1549900.0,9.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,TENIS,1749900.0,233.0
pf745,PILATOS VIVA TUNJA,DIESEL ADULTO,MASCULINO,POLO,499900.0,1.0
PL113,PILATOS EL TESORO MEDELLIN,KIPLING,MASCULINO,MATERIAL PUBLICITARIO,25000.0,1.0
PF744,PILATOS  LETICIA AMAZONAS,SUPERDRY,MASCULINO,CAMISA,399900.0,3.0
PL146,PILATOS VIVA LC 143 ENVIGADO,NIKE,FEMENINO,TENIS,894950.0,1.0
PL112,PILATOS CHIPICHAPE CALI,PILATOS,UNISEX,MATERIAL PUBLICITARIO,8900.0,8.0
PL12P,PILATOS UNICO VILLAVICENCIO,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,329900.0,1.0
PL112,PILATOS CHIPICHAPE CALI,NIKE,MASCULINO,TENIS,714950.0,7.0
PF177,PILATOS ACCESORIOS CALLE 6 POPAYAN,SUPERDRY,MASCULINO,CAMISETA,279900.0,12.0
PL148,PILATOS ARKADIA MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,279900.0,23.0
PF192,PILATOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,299900.0,12.0
MO422,DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,FEMENINO,JEAN,1699900.0,4.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,SUPERDRY,FEMENINO,CAMISETA,219900.0,10.0
PL102,PILATOS PORTAL DEL QUINDIO ARMENIA,GOORIN BROS,MASCULINO,GORRO,359000.0,1.0
PL132,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,1199900.0,9.0
PL18P,PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,FEMENINO,JEAN,799900.0,12.0
ML225,NEW BALANCE FLORIDA PARQUE COMERCIAL,NEW BALANCE,UNISEX,GORRO,139900.0,4.0
PL108,PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,899900.0,3.0
PL110,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,169900.0,9.0
PL116,PILATOS ARBOLEDA PEREIRA,MONASTERY,FEMENINO,CAMISETA,390000.0,2.0
PL12P,PILATOS UNICO VILLAVICENCIO,REPLAY,FEMENINO,JEAN,699900.0,1.0
PL146,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,MASCULINO,TENIS,705900.0,1.0
PL10P,PILATOS UNICO PASTO,MONASTERY,MASCULINO,MATERIAL PUBLICITARIO,1.0,12.0
PL116,PILATOS ARBOLEDA PEREIRA,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,299900.0,12.0
PL149,PILATOS NUESTRO BOGOTA,GOORIN BROS,MASCULINO,GORRO,269900.0,17.0
PL148,PILATOS ARKADIA MEDELLIN,SUPERDRY,MASCULINO,BOLSO,199900.0,8.0
PL121,PILATOS TITAN PLAZA BOGOTA,CLEMONT,FEMENINO,CHAQUETA,500000.0,8.0
PL11P,PILATOS UNICO PEREIRA,DIESEL ADULTO,MASCULINO,BILLETERA,599900.0,4.0
ML218,NEW BALANCE ARBOLEDA,NEW BALANCE,MASCULINO,SUDADERA,559900.0,6.0
PLP05,PILATOS JEANS ANDINO BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,669900.0,16.0
PO317,PILATOS UNICENTRO PEREIRA,LE COQ SPORTIF,UNISEX,TENIS,385000.0,7.0
PF734,PILATOS FUSAGASUGA,REPLAY,MASCULINO,JEAN,1049900.0,4.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1449900.0,4.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,NEW BALANCE,MASCULINO,CHAQUETA,1059900.0,2.0
ML415,DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,ROPA INTERIOR,299900.0,62.0
PL121,PILATOS TITAN PLAZA BOGOTA,AP CROWN,FEMENINO,CAMISETA,280000.0,8.0
PF161,PILATOS LLANOGRANDE PALMIRA,CLEMONT,UNISEX,GORRO,270000.0,5.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,NEW BALANCE,MASCULINO,TENIS,629900.0,8.0
PL139,PILATOS VIVA VILLAVICENCIO,SUPERDRY,MASCULINO,CHAQUETA,799900.0,9.0
PO317,PILATOS UNICENTRO PEREIRA,NIKE,MASCULINO,MEDIAS,74950.0,2.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,MONASTERY,MASCULINO,SUDADERA,750000.0,11.0
PL132,PILATOS SANTAFE MEDELLIN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,639900.0,7.0
MLM12,MFG CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,89900.0,12.0
PL08P,PILATOS UNICO BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,299900.0,2.0
ML614,SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,FEMENINO,CHAQUETA,599900.0,1.0
PF183,PILATOS IPIALES,REPLAY,MASCULINO,TENIS,549900.0,1.0
PL110,PILATOS JARDIN PLAZA CALI,CLEMONT,MASCULINO,CAMISETA,340000.0,4.0
PL07P,PILATOS PREMIUM SOPO,KIPLING,FEMENINO,BILLETERA,399900.0,6.0
PL08P,PILATOS UNICO BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,959900.0,2.0
ML669,KIPLING CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,349900.0,12.0
PL153,PILATOS PLAZA FABRICATO BELLO,DIESEL ADULTO,MASCULINO,JEAN,849900.0,7.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,MASCULINO,JEAN,1199900.0,1.0
PL07P,PILATOS PREMIUM SOPO,MONASTERY,UNISEX,GORRO,350000.0,22.0
ml406,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,26.0
MLM08,MFG BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,279900.0,16.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,999900.0,46.0
PL03P,PILATOS GRAN ESTACION 2 BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,449900.0,28.0
ML430,DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,MORRAL,1449900.0,2.0
PLP06,PILATOS FLORIDA PARQUE COMERCIAL,DIESEL ADULTO,FEMENINO,TENIS,1449900.0,3.0
ML609,SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,FEMENINO,CHAQUETA,589900.0,4.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1299900.0,2.0
ML407,DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,2549900.0,1.0
PL03P,PILATOS GRAN ESTACION 2 BOGOTA,SUPERDRY,MASCULINO,CAMISETA,279900.0,4.0
ml406,DIESEL ANDINO BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,3299900.0,2.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,FEMENINO,TENIS,705900.0,420.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,REPLAY,FEMENINO,CAMISETA,249900.0,17.0
PF166,PILATOS CAMPANARIO POPAYAN,SUPERDRY,MASCULINO,BILLETERA,129900.0,1.0
MF712,SUPERDRY IPIALES,SUPERDRY,MASCULINO,SANDALIAS,209900.0,8.0
CDEDM,CENTRO DE DISTRIBUCION EDM,REPLAY,MASCULINO,TENIS,599900.0,38.0
PF746,PILATOS PRIMAVERA URBANA VILLAVICENCIO,CLEMONT,MASCULINO,GORRO,290000.0,4.0
PLP16,PILATOS MALL PLAZA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,109900.0,1.0
ML414,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,UNISEX,RELOJ,2199900.0,8.0
ML219,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,UNISEX,TENIS,889900.0,29.0
pf745,PILATOS VIVA TUNJA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,6.0
PL145,PILATOS DE MODA PRIME OUTLET LC 227,MONASTERY,UNISEX,GORRO,360000.0,2.0
PF183,PILATOS IPIALES,MONASTERY,MASCULINO,CAMISETA,450000.0,16.0
PF720,PILATOS PASTO,GOORIN BROS,MASCULINO,GORRO,299900.0,6.0
PL07P,PILATOS PREMIUM SOPO,MONASTERY,MASCULINO,ROPA INTERIOR,410000.0,2.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,399900.0,44.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,FEMENINO,TENIS,664900.0,714.0
ML424,DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,999900.0,59.0
PF192,PILATOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,389900.0,11.0
PL113,PILATOS EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,999900.0,5.0
PL135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,639900.0,6.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,299900.0,1.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,DIESEL ADULTO,FEMENINO,VESTIDO,2499900.0,2.0
PF744,PILATOS  LETICIA AMAZONAS,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,219900.0,7.0
PL110,PILATOS JARDIN PLAZA CALI,Y/OUT,MASCULINO,PANTALON,470000.0,3.0
ML219,NEW BALANCE VIVA ENVIGADO,NEW BALANCE,MASCULINO,TENIS,649900.0,57.0
PF729,PILATOS DORADA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,119900.0,5.0
PF727,PILATOS FUNDADORES MANIZALES,CLEMONT,MASCULINO,CAMISETA,320000.0,6.0
PL135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NIKE,MASCULINO,TENIS,979950.0,3.0
ML618,SUPERDRY EL RETIRO BOGOTA,SUPERDRY,NO APLICA,MATERIAL DE EMPAQUE,73.0,118.0
PLP05,PILATOS JEANS ANDINO BOGOTA,SUPERDRY,FEMENINO,BUZO,399900.0,5.0
PL07P,PILATOS PREMIUM SOPO,GOORIN BROS,MASCULINO,GORRO,375000.0,2.0
PF746,PILATOS PRIMAVERA URBANA VILLAVICENCIO,MONASTERY,UNISEX,GORRO,320000.0,3.0
PF166,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,SUDADERA,349900.0,3.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,FEMENINO,PANTALON,1799900.0,3.0
PL07P,PILATOS PREMIUM SOPO,MARITHE FRANCOIS GIRBAUD,MASCULINO,TENIS,499900.0,5.0
PF738,PILATOS ACCESORIOS MALL PLAZA MANIZALES,SUPERDRY,FEMENINO,CAMISETA,229900.0,1.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,NIKE,MASCULINO,TENIS,754950.0,1.0
ML213,NEW BALANCE DE MODA PRIME OUTLET LC 121,NEW BALANCE,MASCULINO,SUDADERA,399900.0,2.0
ML222,NEW BALANCE MALL PLAZA CARTAGENA,NEW BALANCE,UNISEX,MORRAL,184900.0,1.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,REPLAY,FEMENINO,JEAN,799900.0,3.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,UNISEX,BERMUDA,399900.0,2.0
PL139,PILATOS VIVA VILLAVICENCIO,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,299900.0,4.0
PL122,PILATOS ARRECIFE SANTA MARTA,NIKE,MASCULINO,TENIS,679950.0,9.0
PLP06,PILATOS FLORIDA PARQUE COMERCIAL,PILATOS,UNISEX,MATERIAL PUBLICITARIO,7109.0,5.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MONASTERY,MASCULINO,BUZO,690000.0,23.0
ML424,DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1199900.0,11.0
PL10P,PILATOS UNICO PASTO,NEW BALANCE,MASCULINO,TENIS,705900.0,8.0
CDEDM,CENTRO DE DISTRIBUCION EDM,DIESEL ADULTO,MASCULINO,CAMISETA,479900.0,4.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MONASTERY,UNISEX,MORRAL,1500000.0,4.0
BBC3 ,BROKEN CHAINS CALI,ASICS,UNISEX,TENIS,849950.0,52.0
BBC2 ,BROKEN CHAINS BOGOTA,ADIDAS,FEMENINO,BUZO,599950.0,6.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,249900.0,110.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,NIKE,MASCULINO,TENIS,899950.0,1.0
PLP14,PILATOS NUESTRO MONTERIA,SUPERDRY,MASCULINO,ROPA INTERIOR,249900.0,1.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,2599900.0,2.0
PLP14,PILATOS NUESTRO MONTERIA,SUPERDRY,MASCULINO,CAMISETA,179900.0,14.0
MLM03,MFG CARACOLI BUCARAMANGA,LE COQ SPORTIF,UNISEX,TENIS,450000.0,2.0
PL108,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,399900.0,36.0
PF727,PILATOS FUNDADORES MANIZALES,DIESEL ADULTO,MASCULINO,TENIS,1749900.0,6.0
PL113,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BERMUDA,349900.0,1.0
PL151,PILATOS ACCESORIOS VIVA ENVIGADO,ON,FEMENINO,TENIS,799990.0,1.0
PF183,PILATOS IPIALES,REPLAY,MASCULINO,TENIS,999900.0,1.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,KIPLING,FEMENINO,MALETA,1299900.0,1.0
PF183,PILATOS IPIALES,DIESEL ADULTO,MASCULINO,CAMISETA,699900.0,3.0
MF739,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,399900.0,3.0
PF737,PILATOS LA ESTACION IBAGUE,DIESEL ADULTO,FEMENINO,TENIS,1199900.0,4.0
ML607,SUPERDRY DE MODA PRIME OUTLET LC 110,NEW BALANCE,MASCULINO,TENIS,729900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,FEMENINO,CHAQUETA,699900.0,6.0
pl141,PILATOS BUENAVISTA MONTERIA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,149900.0,1.0
PL10P,PILATOS UNICO PASTO,DIESEL ADULTO,FEMENINO,JEAN,1099900.0,10.0
PL104,PILATOS BUENAVISTA SANTA MARTA,DIESEL ADULTO,MASCULINO,TENIS,1199900.0,9.0
ML414,DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,349900.0,6.0
PF726,PILATOS CABLE PLAZA MANIZALES,DIESEL ADULTO,MASCULINO,TENIS,2699900.0,1.0
PO317,PILATOS UNICENTRO PEREIRA,CONVERSE,MASCULINO,TENIS,494950.0,5.0
PL101,PILATOS BUENAVISTA BARRANQUILLA,MONASTERY,MASCULINO,JEAN,750000.0,3.0
PF190,PILATOS QUIBDO,CLEMONT,FEMENINO,CAMISETA,380000.0,2.0
PF727,PILATOS FUNDADORES MANIZALES,SUPERDRY,FEMENINO,CAMISETA,249900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,ASICS,UNISEX,TENIS,699950.0,200.0
PL810,SMART SALE,KIPLING,NO APLICA,MATERIAL PUBLICITARIO,1.0,1.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,KIPLING,FEMENINO,CARTUCHERA,249900.0,137.0
PL07P,PILATOS PREMIUM SOPO,SUPERDRY,FEMENINO,CAMISETA,199900.0,6.0
ML622,SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,CAMISETA,179900.0,20.0
PO302,PILATOS PLAZA CENTRAL  BOGOTA,MONASTERY,MASCULINO,GORRO,320000.0,11.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,SUPERDRY,MASCULINO,CHAQUETA,829900.0,2.0
PL143,PILATOS CARACOLI BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,36.0
PL07P,PILATOS PREMIUM SOPO,DIESEL ADULTO,MASCULINO,CHAQUETA,1949900.0,7.0
PL107,PILATOS MALL PLAZA CARTAGENA,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,149900.0,8.0
PF183,PILATOS IPIALES,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,349900.0,27.0
PL135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,FEMENINO,TENIS,779900.0,2.0
PL131,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,249900.0,10.0
PLP15,PILATOS NUESTRO ATLANTICO,MARITHE FRANCOIS GIRBAUD,FEMENINO,POLO,199900.0,4.0
ML623,SUPERDRY CARACOLI BUCARAMANGA,SUPERDRY,FEMENINO,BUZO,399900.0,47.0
PF183,PILATOS IPIALES,NEW BALANCE,MASCULINO,TENIS,449900.0,2.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,CONVERSE,UNISEX,TENIS,269950.0,6.0
CDEDM,CENTRO DE DISTRIBUCION EDM,MONASTERY,MASCULINO,ROPA INTERIOR,390000.0,6.0
PLP16,PILATOS MALL PLAZA BARRANQUILLA,CLEMONT,UNISEX,GORRO,300000.0,1.0
PL153,PILATOS PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,CAMISETA,269900.0,6.0
ML405,DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,FEMENINO,CAMISETA,1699900.0,2.0
CDEDM,CENTRO DE DISTRIBUCION EDM,NEW BALANCE,MASCULINO,MEDIAS,119900.0,2.0
PF194,PILATOS SAN SILVESTRE BARRANCABERMEJA,DIESEL ADULTO,FEMENINO,TENIS,1649900.0,7.0
PF737,PILATOS LA ESTACION IBAGUE,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,239900.0,9.0
PF737,PILATOS LA ESTACION IBAGUE,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,249900.0,35.0
ML419,DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,CORREA,799900.0,12.0
pf745,PILATOS VIVA TUNJA,NIKE,MASCULINO,TENIS,599958.0,2.0
PL122,PILATOS ARRECIFE SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,449900.0,62.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,NEW BALANCE,FEMENINO,PANTALON,549900.0,3.0
PLP13,PILATOS UNICO CALI 2,CLEMONT,MASCULINO,BERMUDA,470000.0,5.0
PLP04,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,LE COQ SPORTIF,UNISEX,TENIS,385000.0,1.0
PL15P,PILATOS UNICENTRO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,199900.0,7.0
PL129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,CLEMONT,MASCULINO,CAMISETA,360000.0,10.0
PF727,PILATOS FUNDADORES MANIZALES,NEW BALANCE,FEMENINO,TENIS,964900.0,10.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,MASCULINO,TENIS,2649900.0,5.0
PL07P,PILATOS PREMIUM SOPO,KIPLING,FEMENINO,BOLSO,199900.0,5.0
PL108,PILATOS GRAN ESTACION BOGOTA,REPLAY,FEMENINO,CAMISETA,199900.0,7.0
PL111,PILATOS UNICENTRO CALI,DIESEL ADULTO,MASCULINO,MEDIAS,199900.0,2.0
PLP16,PILATOS MALL PLAZA BARRANQUILLA,SUPERDRY,MASCULINO,CAMISETA,279900.0,13.0
ML416,DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,FEMENINO,JEAN,1399900.0,2.0
PL112,PILATOS CHIPICHAPE CALI,NIKE,MASCULINO,TENIS,979950.0,9.0
PL12P,PILATOS UNICO VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,359000.0,2.0
MLM08,MFG BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,BERMUDA,399900.0,5.0
PLP05,PILATOS JEANS ANDINO BOGOTA,SUPERDRY,FEMENINO,CHAQUETA,649900.0,7.0
CDEDM,CENTRO DE DISTRIBUCION EDM,LE COQ SPORTIF,FEMENINO,TENIS,395000.0,1.0
PL148,PILATOS ARKADIA MEDELLIN,NEW BALANCE,MASCULINO,TENIS,999900.0,5.0
PLP05,PILATOS JEANS ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1199900.0,7.0
PO319,PILATOS OUTLET LA TORRE ITAGUI,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,229900.0,4.0
PL10P,PILATOS UNICO PASTO,CLEMONT,MASCULINO,CAMISETA,390000.0,16.0
MF718,SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,MASCULINO,SUDADERA,499900.0,4.0
PF738,PILATOS ACCESORIOS MALL PLAZA MANIZALES,CLEMONT,UNISEX,GORRO,270000.0,4.0
PLP08,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,CHAQUETA,1949900.0,3.0
PLP14,PILATOS NUESTRO MONTERIA,MONASTERY,MASCULINO,POLO,430000.0,2.0
ML411,DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,PANTALON,1099900.0,7.0
PLP13,PILATOS UNICO CALI 2,MONASTERY,UNISEX,GORRO,350000.0,24.0
PL13P,PILATOS NQS MALL PLAZA BOGOTA,GOORIN BROS,MASCULINO,GORRO,299000.0,5.0
PL102,PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,MASCULINO,FRAGANCIA,424900.0,3.0
PL335,PILATOS OUTLET AMERICAS 2 BOG,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,229900.0,29.0
MLM03,MFG CARACOLI BUCARAMANGA,LE COQ SPORTIF,MASCULINO,TENIS,390000.0,1.0
PL810,SMART SALE,DIESEL ADULTO,UNISEX,RELOJ,1299900.0,1.0
PO317,PILATOS UNICENTRO PEREIRA,SUPERDRY,MASCULINO,BUZO,499900.0,38.0
PL139,PILATOS VIVA VILLAVICENCIO,MONASTERY,UNISEX,GORRO,340000.0,6.0
PL10P,PILATOS UNICO PASTO,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,79900.0,3.0
PL108,PILATOS GRAN ESTACION BOGOTA,NIKE,FEMENINO,TENIS,554950.0,6.0
PL151,PILATOS ACCESORIOS VIVA ENVIGADO,ALPINESTARS,MASCULINO,GORRO,189900.0,2.0
PLP04,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,SUPERDRY,MASCULINO,CHAQUETA,849900.0,5.0
PL132,PILATOS SANTAFE MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,109900.0,20.0
MF743,MFG CACIQUE BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,549900.0,7.0
MLM11,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,159900.0,6.0
PL810,SMART SALE,DIESEL ADULTO,MASCULINO,CAMISETA,349900.0,10.0
pf170,PILATOS UNICENTRO VILLAVICENCIO,MONASTERY,FEMENINO,CAMISETA,350000.0,8.0
ML606,SUPERDRY OVIEDO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,159900.0,27.0
PLP13,PILATOS UNICO CALI 2,SUPERDRY,FEMENINO,BUZO,549900.0,1.0
ML630,SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,FEMENINO,SANDALIAS,199900.0,14.0
