,Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas
9885,MFG CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.09375,0.08771929824561403
9886,MFG CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",38.0,0.59375,0.12280701754385964
9887,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",7.0,0.14,0.5084745762711864
9888,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",5.0,0.1,0.0903954802259887
9889,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.12,0.11864406779661017
9890,MFG FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",32.0,0.64,0.21468926553672316
9891,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",12.0,0.1875,0.5882352941176471
9892,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",2.0,0.03125,0.09803921568627451
9893,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.046875,0.09803921568627451
9894,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.09375,0.0784313725490196
9895,MFG FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",41.0,0.640625,0.13725490196078433
9896,MFG IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",14.0,0.2692307692307692,0.7241379310344828
9897,MFG IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",6.0,0.11538461538461539,0.06896551724137931
9898,MFG IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",32.0,0.6153846153846154,0.08620689655172414
9899,MFG MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",12.0,0.1935483870967742,0.5308641975308642
9900,MFG MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",1.0,0.016129032258064516,0.08641975308641975
9901,MFG MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",10.0,0.16129032258064516,0.1111111111111111
9902,MFG MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.0967741935483871,0.1111111111111111
9903,MFG MULTIPLAZA LA FELICIDAD BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",33.0,0.532258064516129,0.16049382716049382
9904,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",7.0,0.21212121212121213,0.5426829268292683
9905,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",5.0,0.15151515151515152,0.14634146341463414
9906,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",4.0,0.12121212121212122,0.04878048780487805
9907,MFG OVIEDO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",17.0,0.5151515151515151,0.2073170731707317
9908,MFG PLAZA FABRICATO BELLO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.13953488372093023,0.5732217573221757
9909,MFG PLAZA FABRICATO BELLO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.06976744186046512,0.12133891213389121
9910,MFG PLAZA FABRICATO BELLO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",2.0,0.046511627906976744,0.058577405857740586
9911,MFG PLAZA FABRICATO BELLO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",32.0,0.7441860465116279,0.14644351464435146
9912,MFG SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",11.0,0.3055555555555556,0.5957446808510638
9913,MFG SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",1.0,0.027777777777777776,0.07446808510638298
9914,MFG SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",1.0,0.027777777777777776,0.11702127659574468
9915,MFG SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",2.0,0.05555555555555555,0.0851063829787234
9916,MFG SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",21.0,0.5833333333333334,0.1276595744680851
9917,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",12.0,0.24,0.5633802816901409
9918,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",7.0,0.14,0.09859154929577464
9919,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",5.0,0.1,0.08450704225352113
9920,MFG VIVA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",26.0,0.52,0.18309859154929578
9921,PILATOS  LETICIA AMAZONAS,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",3.0,0.2727272727272727,0.5405405405405406
9922,PILATOS  LETICIA AMAZONAS,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",8.0,0.7272727272727273,0.13513513513513514
9923,PILATOS ACCESORIOS CALLE 6 POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",7.0,0.1320754716981132,0.646551724137931
9924,PILATOS ACCESORIOS CALLE 6 POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",5.0,0.09433962264150944,0.09482758620689655
9925,PILATOS ACCESORIOS CALLE 6 POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",5.0,0.09433962264150944,0.04310344827586207
9926,PILATOS ACCESORIOS CALLE 6 POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",36.0,0.6792452830188679,0.13793103448275862
9927,PILATOS ACCESORIOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",5.0,0.18518518518518517,0.5319148936170213
9928,PILATOS ACCESORIOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.1111111111111111,0.10638297872340426
9929,PILATOS ACCESORIOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",1.0,0.037037037037037035,0.0851063829787234
9930,PILATOS ACCESORIOS MALL PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",18.0,0.6666666666666666,0.23404255319148937
9931,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",11.0,0.28205128205128205,0.6666666666666666
9932,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",1.0,0.02564102564102564,0.03333333333333333
9933,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",4.0,0.10256410256410256,0.13333333333333333
9934,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",2.0,0.05128205128205128,0.1
9935,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",21.0,0.5384615384615384,0.06666666666666667
9936,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",5.0,0.17857142857142858,0.671875
9937,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.10714285714285714,0.078125
9938,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",2.0,0.07142857142857142,0.0625
9939,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",18.0,0.6428571428571429,0.09375
9940,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",3.0,0.125,0.5510204081632653
9941,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.08333333333333333,0.08163265306122448
9942,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",2.0,0.08333333333333333,0.08163265306122448
9943,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",17.0,0.7083333333333334,0.16326530612244897
9944,PILATOS ACCESORIOS SAN SILVIESTRE,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",11.0,0.19298245614035087,0.8333333333333334
9945,PILATOS ACCESORIOS SAN SILVIESTRE,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.03508771929824561,0.03333333333333333
9946,PILATOS ACCESORIOS SAN SILVIESTRE,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",9.0,0.15789473684210525,0.03333333333333333
9947,PILATOS ACCESORIOS SAN SILVIESTRE,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",35.0,0.6140350877192983,0.06666666666666667
9948,PILATOS ACCESORIOS VIVA ENVIGADO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",9.0,0.1875,0.6612903225806451
9949,PILATOS ACCESORIOS VIVA ENVIGADO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.0625,0.04838709677419355
9950,PILATOS ACCESORIOS VIVA ENVIGADO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",8.0,0.16666666666666666,0.04838709677419355
9951,PILATOS ACCESORIOS VIVA ENVIGADO,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",28.0,0.5833333333333334,0.1774193548387097
9952,PILATOS ARAUCA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",1.0,0.023809523809523808,0.5739130434782609
9953,PILATOS ARAUCA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.047619047619047616,0.17391304347826086
9954,PILATOS ARAUCA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",7.0,0.16666666666666666,0.017391304347826087
9955,PILATOS ARAUCA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",32.0,0.7619047619047619,0.17391304347826086
9956,PILATOS ARBOLEDA PEREIRA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",5.0,0.10416666666666667,0.6060606060606061
9957,PILATOS ARBOLEDA PEREIRA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",9.0,0.1875,0.07575757575757576
9958,PILATOS ARBOLEDA PEREIRA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",8.0,0.16666666666666666,0.06060606060606061
9959,PILATOS ARBOLEDA PEREIRA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",26.0,0.5416666666666666,0.19696969696969696
9960,PILATOS ARRECIFE SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",12.0,0.3,0.6779661016949152
9961,PILATOS ARRECIFE SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.05,0.05084745762711865
9962,PILATOS ARRECIFE SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",5.0,0.125,0.1016949152542373
9963,PILATOS ARRECIFE SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",21.0,0.525,0.1694915254237288
9964,PILATOS BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",8.0,0.17777777777777778,0.5714285714285714
9965,PILATOS BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.06666666666666667,0.10714285714285714
9966,PILATOS BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",4.0,0.08888888888888889,0.05357142857142857
9967,PILATOS BUENAVISTA BARRANQUILLA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",30.0,0.6666666666666666,0.23214285714285715
9968,PILATOS BUENAVISTA MONTERIA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.15,0.5918367346938775
9969,PILATOS BUENAVISTA MONTERIA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",7.0,0.175,0.04081632653061224
9970,PILATOS BUENAVISTA MONTERIA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",27.0,0.675,0.1836734693877551
9971,PILATOS BUENAVISTA SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",5.0,0.11363636363636363,0.6235294117647059
9972,PILATOS BUENAVISTA SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.06818181818181818,0.16470588235294117
9973,PILATOS BUENAVISTA SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",7.0,0.1590909090909091,0.03529411764705882
9974,PILATOS BUENAVISTA SANTA MARTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",29.0,0.6590909090909091,0.1411764705882353
9975,PILATOS CABLE PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",3.0,0.125,0.7380952380952381
9976,PILATOS CABLE PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",8.0,0.3333333333333333,0.09523809523809523
9977,PILATOS CABLE PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",3.0,0.125,0.09523809523809523
9978,PILATOS CABLE PLAZA MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",9.0,0.375,0.07142857142857142
9979,PILATOS CACIQUE BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",12.0,0.21052631578947367,0.7058823529411765
9980,PILATOS CACIQUE BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.03508771929824561,0.11764705882352941
9981,PILATOS CACIQUE BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.10526315789473684,0.058823529411764705
9982,PILATOS CACIQUE BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",37.0,0.6491228070175439,0.058823529411764705
9983,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",3.0,0.06976744186046512,0.5422222222222223
9984,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",6.0,0.13953488372093023,0.13777777777777778
9985,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",4.0,0.09302325581395349,0.08
9986,PILATOS CAMPANARIO POPAYAN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",30.0,0.6976744186046512,0.18666666666666668
9987,PILATOS CARACOLI BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.14634146341463414,0.6956521739130435
9988,PILATOS CARACOLI BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.14634146341463414,0.08695652173913043
9989,PILATOS CARACOLI BUCARAMANGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",29.0,0.7073170731707317,0.15217391304347827
9990,PILATOS CARIBE PLAZA CARTAGENA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",9.0,0.1875,0.6181818181818182
9991,PILATOS CARIBE PLAZA CARTAGENA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",4.0,0.08333333333333333,0.10909090909090909
9992,PILATOS CARIBE PLAZA CARTAGENA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.125,0.05454545454545454
9993,PILATOS CARIBE PLAZA CARTAGENA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",29.0,0.6041666666666666,0.16363636363636364
9994,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",4.0,0.23529411764705882,0.6086956521739131
9995,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",9.0,0.5294117647058824,0.30434782608695654
9996,PILATOS CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.14285714285714285,0.6271186440677966
9997,PILATOS CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",5.0,0.11904761904761904,0.05084745762711865
9998,PILATOS CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.14285714285714285,0.03389830508474576
9999,PILATOS CHIPICHAPE CALI,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",25.0,0.5952380952380952,0.22033898305084745
10000,PILATOS DORADA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",14.0,0.3333333333333333,0.625
10001,PILATOS DORADA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.14285714285714285,0.125
10002,PILATOS DORADA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",22.0,0.5238095238095238,0.125
10003,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.15789473684210525,0.5833333333333334
10004,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.07894736842105263,0.1111111111111111
10005,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",5.0,0.13157894736842105,0.07407407407407407
10006,PILATOS EL TESORO MEDELLIN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",24.0,0.631578947368421,0.19444444444444445
10007,PILATOS FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.16216216216216217,0.6091954022988506
10008,PILATOS FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",1.0,0.02702702702702703,0.11494252873563218
10009,PILATOS FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.08108108108108109,0.08045977011494253
10010,PILATOS FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",4.0,0.10810810810810811,0.034482758620689655
10011,PILATOS FLORIDA PARQUE COMERCIAL,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",23.0,0.6216216216216216,0.16091954022988506
10012,PILATOS FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",10.0,0.20833333333333334,0.6853932584269663
10013,PILATOS FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",1.0,0.020833333333333332,0.0449438202247191
10014,PILATOS FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",1.0,0.020833333333333332,0.0898876404494382
10015,PILATOS FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.125,0.0449438202247191
10016,PILATOS FUNDADORES MANIZALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",30.0,0.625,0.1348314606741573
10017,PILATOS FUSAGASUGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",13.0,0.3333333333333333,0.7083333333333334
10018,PILATOS FUSAGASUGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",2.0,0.05128205128205128,0.08333333333333333
10019,PILATOS FUSAGASUGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",2.0,0.05128205128205128,0.08333333333333333
10020,PILATOS FUSAGASUGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",7.0,0.1794871794871795,0.08333333333333333
10021,PILATOS FUSAGASUGA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",15.0,0.38461538461538464,0.041666666666666664
10022,PILATOS GRAN ESTACION 2 BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",11.0,0.19642857142857142,0.576271186440678
10023,PILATOS GRAN ESTACION 2 BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",4.0,0.07142857142857142,0.15254237288135594
10024,PILATOS GRAN ESTACION 2 BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.10714285714285714,0.0847457627118644
10025,PILATOS GRAN ESTACION 2 BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",35.0,0.625,0.13559322033898305
10026,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",6.0,0.14285714285714285,0.575
10027,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",2.0,0.047619047619047616,0.075
10028,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",5.0,0.11904761904761904,0.075
10029,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",8.0,0.19047619047619047,0.025
10030,PILATOS GRAN ESTACION BOGOTA,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",21.0,0.5,0.25
10031,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",8.0,0.18604651162790697,0.7083333333333334
10032,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",3.0,0.06976744186046512,0.0625
10033,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",5.0,0.11627906976744186,0.010416666666666666
10034,PILATOS GRAN PLAZA IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[191900.0, 199980.0)",27.0,0.627906976744186,0.17708333333333334
10035,PILATOS IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[119900.0, 127900.0)",3.0,0.0625,0.6666666666666666
10036,PILATOS IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[127900.0, 135900.0)",2.0,0.041666666666666664,0.10416666666666667
10037,PILATOS IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[143900.0, 151900.0)",4.0,0.08333333333333333,0.0625
10038,PILATOS IPIALES,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,"[175900.0, 183900.0)",6.0,0.125,0.020833333333333332
